,zone,code,pitch_type,ab_id,b_count,s_count,outs,pitch_num,on_1b,on_2b,on_3b,batter_id,g_id,inning,pitcher_id,stand,top,home_team,start_time,weather,wind,pitch_height,pitch_width,FF_height,FF_width,CH_height,CH_width,SL_height,SL_width,FC_height,FC_width,CU_height,CU_width,run_dif,run_total
118,12.0,0,FF,2015006903.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,546318,201500091,2,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,2,2,2,0,0,0,0,0,0,0,0,-1.0,1.0
119,12.0,0,FF,2015006903.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,546318,201500091,2,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,2,2,2,0,0,0,0,0,0,0,0,-1.0,1.0
120,11.0,0,FF,2015006903.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,546318,201500091,2,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,1.0
121,4.0,0,FF,2015006903.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,546318,201500091,2,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,-1,0,-1,0,0,0,0,0,0,0,0,-1.0,1.0
122,13.0,1,CH,2015006903.0,3.0,2.0,1.0,6.0,0.0,0.0,0.0,546318,201500091,2,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,0,0,-2,-2,0,0,0,0,0,0,-1.0,1.0
123,11.0,0,FF,2015006904.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,514917,201500091,2,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,1.0
124,4.0,0,FF,2015006904.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,514917,201500091,2,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,-1,0,-1,0,0,0,0,0,0,0,0,-1.0,1.0
125,13.0,0,CU,2015006904.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,514917,201500091,2,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,0,0,0,0,0,0,0,0,-2,-2,-1.0,1.0
126,11.0,0,FF,2015006904.0,1.0,2.0,1.0,4.0,0.0,0.0,1.0,514917,201500091,2,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,1.0
127,3.0,0,FF,2015006904.0,2.0,2.0,1.0,5.0,0.0,0.0,1.0,514917,201500091,2,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",1,1,1,1,0,0,0,0,0,0,0,0,-1.0,1.0
128,8.0,0,CU,2015006904.0,2.0,2.0,1.0,6.0,0.0,0.0,1.0,514917,201500091,2,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,0,0,0,0,0,0,0,0,0,-1,0,-1.0,1.0
129,6.0,0,SL,2015006905.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,519237,201500091,2,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,-1,0,0,0,0,0,-1,0,0,0,0,-1.0,1.0
130,12.0,0,FF,2015006911.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,457711,201500091,3,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,1.0
131,2.0,0,FF,2015006911.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,457711,201500091,3,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",1,0,1,0,0,0,0,0,0,0,0,0,-1.0,1.0
132,13.0,0,SL,2015006911.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,457711,201500091,3,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,2,0,0,0,0,-2,2,0,0,0,0,-1.0,1.0
133,6.0,0,FF,2015006911.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,457711,201500091,3,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,-1,0,-1,0,0,0,0,0,0,0,0,-1.0,1.0
134,2.0,0,FF,2015006911.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,457711,201500091,3,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",1,0,1,0,0,0,0,0,0,0,0,0,-1.0,1.0
135,5.0,0,FF,2015006912.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,519184,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,0,0,0,0,0,0,0,0,0,0,0,-1.0,1.0
136,14.0,0,CU,2015006912.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,519184,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,2,0,0,0,0,0,0,0,0,-2,2,-1.0,1.0
137,11.0,0,CU,2015006912.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,519184,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,0,0,0,0,0,0,0,0,2,-2,-1.0,1.0
138,11.0,0,FF,2015006912.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,519184,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,1.0
139,11.0,0,CH,2015006912.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,519184,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,0,0,2,-2,0,0,0,0,0,0,-1.0,1.0
140,14.0,0,FC,2015006912.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,519184,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,2,0,0,0,0,0,0,-2,2,0,0,-1.0,1.0
141,2.0,0,FF,2015006913.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,520471,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",1,0,1,0,0,0,0,0,0,0,0,0,-1.0,1.0
142,13.0,0,CU,2015006913.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,520471,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,0,0,0,0,0,0,0,0,-2,-2,-1.0,1.0
143,11.0,0,FF,2015006913.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,520471,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,1.0
144,14.0,0,FC,2015006913.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,520471,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,2,0,0,0,0,0,0,-2,2,0,0,-1.0,1.0
145,8.0,1,CH,2015006913.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,520471,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,0,0,0,-1,0,0,0,0,0,0,0,-1.0,1.0
146,1.0,0,FF,2015006914.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,605125,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",1,-1,1,-1,0,0,0,0,0,0,0,0,-1.0,1.0
147,13.0,0,FF,2015006914.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,605125,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,-1.0,1.0
148,13.0,0,CU,2015006914.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,605125,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,0,0,0,0,0,0,0,0,-2,-2,-1.0,1.0
149,6.0,1,FF,2015006914.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,605125,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,1,0,1,0,0,0,0,0,0,0,0,-1.0,1.0
150,4.0,0,CU,2015006915.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,429667,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,-1,0,0,0,0,0,0,0,0,0,-1,-1.0,1.0
151,6.0,0,FF,2015006915.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,429667,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,1,0,1,0,0,0,0,0,0,0,0,-1.0,1.0
152,13.0,0,CH,2015006915.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,429667,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,0,0,-2,-2,0,0,0,0,0,0,-1.0,1.0
153,14.0,0,SL,2015006922.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,425796,201500091,4,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-2.0,2.0
154,8.0,0,SL,2015006922.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,425796,201500091,4,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,0,0,0,0,0,-1,0,0,0,0,0,-2.0,2.0
155,14.0,0,FF,2015006922.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,425796,201500091,4,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,-2.0,2.0
156,11.0,0,FF,2015006923.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,546318,201500091,4,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-2.0,2.0
157,14.0,0,FF,2015006923.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,546318,201500091,4,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,2,-2,2,0,0,0,0,0,0,0,0,-2.0,2.0
158,11.0,0,FF,2015006923.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,546318,201500091,4,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-2.0,2.0
159,13.0,0,FF,2015006923.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,546318,201500091,4,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,-2.0,2.0
160,11.0,0,FF,2015006923.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,546318,201500091,4,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-2.0,2.0
161,14.0,0,FC,2015006923.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,546318,201500091,4,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,2,0,0,0,0,0,0,-2,2,0,0,-2.0,2.0
162,7.0,0,CH,2015006923.0,2.0,2.0,1.0,7.0,0.0,0.0,0.0,546318,201500091,4,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,-1,0,0,-1,-1,0,0,0,0,0,0,-2.0,2.0
163,11.0,0,FF,2015006924.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,514917,201500091,4,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-2.0,2.0
164,1.0,0,FF,2015006924.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,514917,201500091,4,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",1,-1,1,-1,0,0,0,0,0,0,0,0,-2.0,2.0
165,6.0,0,FC,2015006924.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,514917,201500091,4,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,1,0,0,0,0,0,0,0,1,0,0,-2.0,2.0
166,8.0,0,FF,2015006928.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,519237,201500091,5,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,0,-1,0,0,0,0,0,0,0,0,0,-2.0,2.0
167,12.0,0,FF,2015006928.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,519237,201500091,5,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-2.0,2.0
168,6.0,0,FF,2015006928.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,519237,201500091,5,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,-1,0,-1,0,0,0,0,0,0,0,0,-2.0,2.0
169,8.0,0,SL,2015006928.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,519237,201500091,5,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,0,0,0,0,0,-1,0,0,0,0,0,-2.0,2.0
170,3.0,0,FF,2015006929.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,457711,201500091,5,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",1,-1,1,-1,0,0,0,0,0,0,0,0,-2.0,2.0
171,6.0,0,FF,2015006929.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,457711,201500091,5,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,-1,0,-1,0,0,0,0,0,0,0,0,-2.0,2.0
172,7.0,0,SL,2015006929.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,457711,201500091,5,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,1,0,0,0,0,-1,1,0,0,0,0,-2.0,2.0
173,12.0,0,FF,2015006929.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,457711,201500091,5,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-2.0,2.0
174,14.0,0,FF,2015006929.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,457711,201500091,5,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,-2.0,2.0
175,7.0,0,FF,2015006929.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,457711,201500091,5,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,1,-1,1,0,0,0,0,0,0,0,0,-2.0,2.0
176,11.0,0,FF,2015006929.0,2.0,2.0,1.0,7.0,0.0,0.0,0.0,457711,201500091,5,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,2,2,2,0,0,0,0,0,0,0,0,-2.0,2.0
177,11.0,1,FF,2015006929.0,3.0,2.0,1.0,8.0,0.0,0.0,0.0,457711,201500091,5,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,2,2,2,0,0,0,0,0,0,0,0,-2.0,2.0
178,11.0,0,FF,2015006930.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,519184,201500091,5,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-2.0,2.0
179,7.0,1,CH,2015006930.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,519184,201500091,5,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,-1,0,0,-1,-1,0,0,0,0,0,0,-2.0,2.0
180,11.0,0,FF,2015006931.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,520471,201500091,5,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-2.0,2.0
181,4.0,0,FF,2015006931.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,520471,201500091,5,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,-1,0,-1,0,0,0,0,0,0,0,0,-2.0,2.0
182,14.0,0,CU,2015006931.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,520471,201500091,5,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,2,0,0,0,0,0,0,0,0,-2,2,-2.0,2.0
183,4.0,0,FF,2015006931.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,520471,201500091,5,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,-1,0,-1,0,0,0,0,0,0,0,0,-2.0,2.0
184,9.0,1,FF,2015006932.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,605125,201500091,5,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,1,-1,1,0,0,0,0,0,0,0,0,-2.0,2.0
185,11.0,0,CU,2015006933.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,429667,201500091,5,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,0,0,0,0,0,0,0,0,2,-2,-1.0,3.0
186,8.0,0,CH,2015006933.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,429667,201500091,5,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,0,0,0,-1,0,0,0,0,0,0,0,-1.0,3.0
187,4.0,0,FF,2015006933.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,429667,201500091,5,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,-1,0,-1,0,0,0,0,0,0,0,0,-1.0,3.0
188,11.0,0,FF,2015006933.0,1.0,2.0,2.0,4.0,0.0,1.0,1.0,429667,201500091,5,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,3.0
189,6.0,0,FF,2015006938.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,425796,201500091,6,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,-1,0,-1,0,0,0,0,0,0,0,0,-1.0,3.0
190,8.0,0,FF,2015006938.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,425796,201500091,6,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,0,-1,0,0,0,0,0,0,0,0,0,-1.0,3.0
191,11.0,0,FF,2015006939.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,546318,201500091,6,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,3.0
192,13.0,0,FF,2015006939.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,546318,201500091,6,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,-1.0,3.0
193,8.0,0,CH,2015006939.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,546318,201500091,6,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,0,0,0,-1,0,0,0,0,0,0,0,-1.0,3.0
194,8.0,0,CU,2015006939.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,546318,201500091,6,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,0,0,0,0,0,0,0,0,0,-1,0,-1.0,3.0
195,6.0,1,FF,2015006940.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,514917,201500091,6,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,1,0,1,0,0,0,0,0,0,0,0,-1.0,3.0
196,1.0,0,SL,2015006941.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,519237,201500091,6,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",1,1,0,0,0,0,1,1,0,0,0,0,-1.0,3.0
197,4.0,0,FF,2015006941.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,519237,201500091,6,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,1,0,1,0,0,0,0,0,0,0,0,-1.0,3.0
198,6.0,0,FF,2015006941.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,519237,201500091,6,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,-1,0,-1,0,0,0,0,0,0,0,0,-1.0,3.0
199,11.0,0,FF,2015011470.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,546318,201500152,1,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0
200,5.0,1,FF,2015011470.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,546318,201500152,1,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
201,3.0,0,FF,2015011471.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,520471,201500152,1,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0
202,1.0,0,FF,2015011471.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,520471,201500152,1,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",1,-1,1,-1,0,0,0,0,0,0,0,0,0.0,0.0
203,14.0,0,FC,2015011471.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,520471,201500152,1,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",-2,2,0,0,0,0,0,0,-2,2,0,0,0.0,0.0
204,2.0,0,FF,2015011471.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,520471,201500152,1,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
205,11.0,0,CU,2015011471.0,2.0,2.0,0.0,5.0,1.0,0.0,0.0,520471,201500152,1,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",2,-2,0,0,0,0,0,0,0,0,2,-2,0.0,0.0
206,13.0,0,FF,2015011472.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,400284,201500152,1,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,0.0
207,4.0,0,FF,2015011472.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,400284,201500152,1,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",0,-1,0,-1,0,0,0,0,0,0,0,0,0.0,0.0
208,11.0,0,FF,2015011473.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,425796,201500152,1,453286,R,True,1,7.083333333333333,71,"4 mph, Out to RF",2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0
209,2.0,0,SL,2015011473.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,425796,201500152,1,453286,R,True,1,7.083333333333333,71,"4 mph, Out to RF",1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
210,14.0,1,SL,2015011473.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,425796,201500152,1,453286,R,True,1,7.083333333333333,71,"4 mph, Out to RF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,0.0
211,14.0,0,CU,2015011474.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,605125,201500152,1,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",-2,2,0,0,0,0,0,0,0,0,-2,2,0.0,0.0
212,14.0,0,CH,2015011474.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,605125,201500152,1,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",-2,2,0,0,-2,2,0,0,0,0,0,0,0.0,0.0
213,3.0,0,FF,2015011474.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,605125,201500152,1,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0
214,11.0,0,FF,2015011474.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,605125,201500152,1,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0
215,13.0,0,CH,2015011474.0,2.0,2.0,2.0,5.0,1.0,1.0,0.0,605125,201500152,1,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",-2,-2,0,0,-2,-2,0,0,0,0,0,0,0.0,0.0
216,11.0,0,FF,2015011483.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,434563,201500152,2,453286,R,True,1,7.083333333333333,71,"4 mph, Out to RF",2,2,2,2,0,0,0,0,0,0,0,0,-3.0,3.0
217,11.0,0,FF,2015011483.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,434563,201500152,2,453286,R,True,1,7.083333333333333,71,"4 mph, Out to RF",2,2,2,2,0,0,0,0,0,0,0,0,-3.0,3.0
218,13.0,0,CU,2015011484.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,429667,201500152,2,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",-2,-2,0,0,0,0,0,0,0,0,-2,-2,-3.0,3.0
219,4.0,0,FF,2015011484.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,429667,201500152,2,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",0,-1,0,-1,0,0,0,0,0,0,0,0,-3.0,3.0
220,9.0,0,FF,2015011484.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,429667,201500152,2,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",-1,1,-1,1,0,0,0,0,0,0,0,0,-3.0,3.0
221,13.0,0,FF,2015011484.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,429667,201500152,2,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,-3.0,3.0
222,13.0,0,CU,2015011484.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,429667,201500152,2,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",-2,-2,0,0,0,0,0,0,0,0,-2,-2,-3.0,3.0
223,7.0,0,CH,2015011484.0,3.0,2.0,1.0,6.0,0.0,0.0,0.0,429667,201500152,2,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",-1,-1,0,0,-1,-1,0,0,0,0,0,0,-3.0,3.0
224,5.0,0,FF,2015011485.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,573131,201500152,2,453286,R,True,1,7.083333333333333,71,"4 mph, Out to RF",0,0,0,0,0,0,0,0,0,0,0,0,-3.0,3.0
225,4.0,0,SL,2015011485.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,573131,201500152,2,453286,R,True,1,7.083333333333333,71,"4 mph, Out to RF",0,1,0,0,0,0,0,1,0,0,0,0,-3.0,3.0
226,14.0,0,SL,2015011485.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,573131,201500152,2,453286,R,True,1,7.083333333333333,71,"4 mph, Out to RF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-3.0,3.0
227,11.0,0,FF,2015011490.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,457711,201500152,3,453286,R,True,1,7.083333333333333,71,"4 mph, Out to RF",2,2,2,2,0,0,0,0,0,0,0,0,-3.0,3.0
228,11.0,0,FF,2015011490.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,457711,201500152,3,453286,R,True,1,7.083333333333333,71,"4 mph, Out to RF",2,2,2,2,0,0,0,0,0,0,0,0,-3.0,3.0
229,4.0,0,FF,2015011490.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,457711,201500152,3,453286,R,True,1,7.083333333333333,71,"4 mph, Out to RF",0,1,0,1,0,0,0,0,0,0,0,0,-3.0,3.0
230,4.0,0,FF,2015011490.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,457711,201500152,3,453286,R,True,1,7.083333333333333,71,"4 mph, Out to RF",0,1,0,1,0,0,0,0,0,0,0,0,-3.0,3.0
231,4.0,0,SL,2015011490.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,457711,201500152,3,453286,R,True,1,7.083333333333333,71,"4 mph, Out to RF",0,1,0,0,0,0,0,1,0,0,0,0,-3.0,3.0
